week_start,PSOS_MMW_Name,true,pred
2025-01-20,Brechin & Edzell,0,0
2025-01-20,Inverclyde East,0,0
2025-01-20,Arbroath East & Lunan,0,0
2025-01-20,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-01-20,Kilpatrick,0,0
2025-01-20,Dee and Glenkens,0,0
2025-01-20,Galashiels and District,0,0
2025-01-20,East Centre,0,0
2025-01-20,Wick and East Caithness,0,0
2025-01-20,Airdrie Central,0,0
2025-01-20,Preston/Seton/Gosford,0,0
2025-01-20,"East Mainland, South Ronaldsay and Burray",0,0
2025-01-20,Kilmarnock West and Crosshouse,0,0
2025-01-20,Stirling North,0,0
2025-01-20,Baillieston,0,0
2025-01-20,Lochee,0,0
2025-01-20,Govan,0,0
2025-01-20,Trossachs and Teith,0,0
2025-01-20,Prestwick,0,0
2025-01-20,Inverclyde East Central,0,0
2025-01-20,Kirkintilloch East and North and Twechar,0,0
2025-01-20,Bearsden North,0,0
2025-01-20,Musselburgh,0,0
2025-01-20,Stromness and South Isles,0,0
2025-01-20,Garscadden/Scotstounhill,0,0
2025-01-20,Lerwick South,0,0
2025-01-20,Cowal,0,0
2025-01-20,Hamilton West and Earnock,0,0
2025-01-20,Dumbarton,0,0
2025-01-20,Murdostoun,0,0
2025-01-20,Clydebank Central,0,0
2025-01-20,Greater Pollok,0,0
2025-01-20,Inverclyde South,0,0
2025-01-20,Ayr North,0,0
2025-01-20,Nairn and Cawdor,0,0
2025-01-20,West Garioch,0,0
2025-01-20,Bridge of Don,0,0
2025-01-20,Sighthill/Gorgie,0,0
2025-01-20,Heldon and Laich,0,0
2025-01-20,Clydebank Waterfront,0,0
2025-01-20,Kilmarnock South,0,0
2025-01-20,"Lochgelly, Cardenden and Benarty",0,0
2025-01-20,East Livingston and East Calder,0,0
2025-01-20,Clydesdale East,0,0
2025-01-20,Dalry and West Kilbride,0,0
2025-01-20,Cowdenbeath,0,0
2025-01-20,South Kintyre,0,0
2025-01-20,Renfrew North and Braehead,0,0
2025-01-20,Bothwell and Uddingston,0,0
2025-01-20,Portobello/Craigmillar,0,0
2025-01-20,Midlothian East,0,0
2025-01-20,Mid and Upper Nithsdale,0,0
2025-01-20,Inverclyde North,0,0
2025-01-20,Bonnyrigg,0,0
2025-01-20,Giffnock and Thornliebank,0,0
2025-01-20,Dunfermline South,0,0
2025-01-20,Rutherglen South,0,0
2025-01-20,Ayr East,0,0
2025-01-20,Saltcoats and Stevenston,0,0
2025-01-20,Mid Formartine,0,0
2025-01-20,Annandale North,0,0
2025-01-20,Inverleith,0,0
2025-01-20,Cromarty Firth,0,0
2025-01-20,Forth and Endrick,0,0
2025-01-20,Kilbirnie and Beith,0,0
2025-01-20,Pentland Hills,0,0
2025-01-20,East Kilbride South,0,0
2025-01-20,Dennistoun,0,0
2025-01-20,Nith,0,0
2025-01-20,West Mainland,0,0
2025-01-20,Drumchapel/Anniesland,0,0
2025-01-20,Strathallan,0,0
2025-01-20,Inverkeithing and Dalgety Bay,0,0
2025-01-20,"Burntisland, Kinghorn and Western Kirkcaldy",0,0
2025-01-20,Inverness Central,0,0
2025-01-20,Fortissat,0,0
2025-01-20,Loch a Tuath,0,0
2025-01-20,Troon,0,0
2025-01-20,Lomond North,0,0
2025-01-20,Girvan and South Carrick,0,0
2025-01-20,Clackmannanshire South,0,0
2025-01-20,Southside/Newington,0,0
2025-01-20,Strathtay,0,0
2025-01-20,Abbey,0,0
2025-01-20,Leith Walk,0,0
2025-01-20,Tillydrone/Seaton/Old Aberdeen,0,0
2025-01-20,Blantyre,0,0
2025-01-20,Perth City Centre,0,0
2025-01-20,Clydesdale West,0,0
2025-01-20,North Berwick Coastal,0,0
2025-01-20,Shettleston,0,0
2025-01-20,Kelso and District,0,0
2025-01-20,Hamilton North and East,0,0
2025-01-20,Badenoch and Strathspey,0,0
2025-01-20,Howe of Fife and Tay Coast,0,0
2025-01-20,Dunblane and Bridge of Allan,0,0
2025-01-20,Eilean a Cheo,0,0
2025-01-20,Torry/Ferryhill,0,0
2025-01-20,Calton,0,0
2025-01-20,Buckie,0,0
2025-01-20,Kilmarnock East and Hurlford,0,0
2025-01-20,Thorniewood,0,0
2025-01-20,Kilwinning,0,0
2025-01-20,Midlothian South,0,0
2025-01-20,"Leven, Kennoway and Largo",0,0
2025-01-20,Newton Mearns South and Eaglesham,0,0
2025-01-20,Rutherglen Central and North,0,0
2025-01-20,West End,0,0
2025-01-20,Cupar,0,0
2025-01-20,Elgin City North,0,0
2025-01-20,"Houston, Crosslee & Linwood",0,0
2025-01-20,Clackmannanshire West,0,0
2025-01-20,"Stepps, Chryston and Muirhead",0,0
2025-01-20,"Barrhead, Liboside and Uplawmoor",0,0
2025-01-20,Motherwell South East and Ravenscraig,0,0
2025-01-20,Perth City North,0,0
2025-01-27,Turriff and District,0,0
2025-01-27,North East - Glasgow,0,0
2025-01-27,Cumbernauld East,0,0
2025-01-27,North Coast and Cumbraes,0,0
2025-01-27,Midlothian East,0,0
2025-01-27,Almond,0,0
2025-01-27,Trossachs and Teith,0,0
2025-01-27,Cowdenbeath,0,0
2025-01-27,"Carse, Kinnaird and Tryst",0,0
2025-01-27,Clackmannanshire South,0,0
2025-01-27,Kirriemuir & Dean,0,0
2025-01-27,Kirkintilloch East and North and Twechar,0,0
2025-01-27,Clydesdale East,0,0
2025-01-27,East Livingston and East Calder,0,0
2025-01-27,North Kincardine,0,0
2025-01-27,Musselburgh,0,0
2025-01-27,Coldside,0,0
2025-01-27,"North, West and Central Sutherland",0,0
2025-01-27,Milngavie,0,0
2025-01-27,Isle of Bute,0,0
2025-01-27,Kilmarnock South,0,0
2025-01-27,Dunfermline South,0,0
2025-01-27,Elgin City North,0,0
2025-01-27,Keith and Cullen,0,0
2025-01-27,Hazlehead/Queens Cross/Countesswells,0,0
2025-01-27,Ayr East,0,0
2025-01-27,Haddington and Lammermuir,0,0
2025-01-27,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-01-27,Irvine West,0,0
2025-01-27,Cowal,0,0
2025-01-27,Kilpatrick,0,0
2025-01-27,Clackmannanshire North,0,0
2025-01-27,Falkirk North,0,0
2025-01-27,Troon,0,0
2025-01-27,Kilmarnock West and Crosshouse,0,0
2025-01-27,Strathallan,0,0
2025-01-27,"Stepps, Chryston and Muirhead",0,0
2025-01-27,East Centre,0,0
2025-01-27,Hawick and Hermitage,0,0
2025-01-27,Kirkcaldy Central,0,0
2025-01-27,Cromarty Firth,0,0
2025-01-27,"Maybole, North Carrick and Coylton",0,0
2025-01-27,East Kilbride Central North,0,0
2025-01-27,Kintyre and the Islands,0,0
2025-01-27,Stirling North,0,0
2025-01-27,Steornabhagh a Deas,0,0
2025-01-27,Baillieston,0,0
2025-01-27,Mid and Upper Nithsdale,0,0
2025-01-27,Mossend and Holytown,0,0
2025-01-27,Clydebank Waterfront,0,0
2025-01-27,Stranraer and the Rhins,0,0
2025-01-27,Kirkcaldy North,0,0
2025-01-27,Clydesdale West,0,0
2025-01-27,Kincorth/Nigg/Cove,0,0
2025-01-27,North West Dumfries,0,0
2025-01-27,"East Mainland, South Ronaldsay and Burray",0,0
2025-01-27,Annandale North,0,0
2025-01-27,Langside,0,0
2025-01-27,Ayr West,0,0
2025-01-27,Castle Douglas and Crocketford,0,0
2025-01-27,North Berwick Coastal,0,0
2025-01-27,Monifieth & Sidlaw,0,0
2025-01-27,Motherwell South East and Ravenscraig,0,0
2025-01-27,Dyce/Bucksburn/Danestone,0,0
2025-01-27,East Garioch,0,0
2025-01-27,Troup,0,0
2025-01-27,Clackmannanshire Central,0,0
2025-01-27,Kinross-shire,0,0
2025-01-27,Montrose & District,0,0
2025-01-27,Stirling West,0,0
2025-01-27,Torry/Ferryhill,0,0
2025-01-27,North Isles - Orkney,0,0
2025-01-27,Stirling East,0,0
2025-01-27,Jedburgh and District,0,0
2025-01-27,Strathearn,0,0
2025-01-27,Midlothian South,0,0
2025-01-27,East Kilbride South,0,0
2025-01-27,Motherwell West,0,0
2025-01-27,City Centre,0,1
2025-01-27,Nith,0,0
2025-01-27,Corstorphine/Murrayfield,0,0
2025-01-27,East Kilbride West,0,0
2025-01-27,Annandale East and Eskdale,0,0
2025-01-27,Clackmannanshire West,0,0
2025-01-27,Kirkcaldy East,0,0
2025-01-27,Newton Mearns South and Eaglesham,0,0
2025-01-27,Culloden and Ardersier,0,0
2025-01-27,Kirkwall West and Orphir,0,0
2025-01-27,Strathmartine,0,0
2025-01-27,Morningside,0,0
2025-01-27,Helensburgh Central,0,0
2025-01-27,Newton Mearns North and Neilston,0,0
2025-01-27,Kilmarnock East and Hurlford,0,0
2025-01-27,East Kilbride East,0,0
2025-01-27,Kyle,0,0
2025-01-27,North East - Tayside,0,0
2025-01-27,Steornabhagh a Tuath,0,0
2025-01-27,Anderston/City/Yorkhill,0,1
2025-01-27,Kilwinning,0,0
2025-01-27,Whitburn and Blackburn,0,0
2025-01-27,Midlothian West,0,0
2025-01-27,Ellon and District,0,0
2025-01-27,An Taobh Siar agus Nis,0,0
2025-01-27,Craigentinny/Duddingston,0,0
2025-01-27,Coatbridge South,0,0
2025-01-27,Johnstone South and Elderslie,0,0
2025-01-27,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",0,0
2025-01-27,Almond and Earn,0,0
2025-01-27,East Berwickshire,0,0
2025-01-27,Kingswells/Sheddocksley/Summerhill,0,0
2025-01-27,Stonehaven and Lower Deeside,0,0
2025-01-27,Kelso and District,0,0
2025-01-27,Kirkwall East,0,0
2025-01-27,Banff and District,0,0
2025-01-27,Mid Berwickshire,0,0
2025-01-27,Coatbridge North,0,0
2025-01-27,Dunoon,0,0
2025-01-27,Newlands/Auldburn,0,0
2025-01-27,Tillydrone/Seaton/Old Aberdeen,0,0
2025-01-27,Clydesdale South,0,0
2025-01-27,Erskine & Inchinnan,0,0
2025-01-27,Midstocket/Rosemount,0,0
2025-01-27,"Tranent, Wallyford and Macmerry",0,0
2025-01-27,Clydebank Central,0,0
2025-01-27,Abbey,0,0
2025-01-27,Murdostoun,0,0
2025-01-27,Mearns,0,0
2025-01-27,Ayr North,0,0
2025-01-27,Nairn and Cawdor,0,0
2025-01-27,East Neuk and Landward,0,0
2025-01-27,East Sutherland and Edderton,0,0
2025-01-27,Colinton/Fairmilehead,0,0
2025-01-27,Coatbridge West,0,0
2025-01-27,East Kilbride Central South,0,0
2025-01-27,Mid Argyll,0,0
2025-01-27,North Isles - Shetland,0,0
2025-01-27,Eilean a Cheo,0,0
2025-01-27,Ballochmyle,0,0
2025-01-27,Mid Formartine,0,0
2025-01-27,Clackmannanshire East,0,0
2025-01-27,Kilsyth,0,0
2025-01-27,Annandale South,0,0
2025-01-27,Elgin City South,0,0
2025-01-27,Clydesdale North,0,0
2025-01-27,Tweeddale East,0,0
2025-01-27,Central Buchan,0,0
2025-01-27,Kilbirnie and Beith,0,0
2025-01-27,Mid Galloway and Wigtown West,0,0
2025-01-27,"Clarkston, Netherlee and Williamwood",0,0
2025-01-27,East End,0,0
2025-01-27,Banchory and Mid Deeside,0,0
2025-01-27,Badenoch and Strathspey,0,0
2025-01-27,Kilmarnock North,0,0
2025-01-27,Motherwell North,0,0
2025-01-27,Strathmore,0,0
2025-01-27,Lerwick North,0,0
2025-01-27,"Huntly, Strathbogie and Howe of Alford",0,0
2025-01-27,Speyside Glenlivet,0,0
2025-01-27,Leven,0,0
2025-01-27,Forth,0,0
2025-01-27,Ardrossan and Arran,0,0
2025-01-27,Bearsden South,0,0
2025-01-27,Rosyth,0,0
2025-01-27,Lochar,0,0
2025-01-27,Cambuslang West,0,0
2025-01-27,Inverness Millburn,0,0
2025-01-27,Bonnybridge and Larbert,0,0
2025-01-27,Inverclyde Central,0,0
2025-01-27,Dunfermline Central,0,0
2025-01-27,Partick East/Kelvindale,0,0
2025-01-27,Victoria Park,0,0
2025-01-27,George St/Harbour,0,0
2025-01-27,Cambuslang East,0,0
2025-01-27,Renfrew South & Gallowhill,0,0
2025-01-27,Dumbarton,0,0
2025-01-27,Penicuik,0,0
2025-01-27,Lower Braes,0,0
2025-01-27,Bonnyrigg,0,0
2025-01-27,Airdrie South,0,0
2025-01-27,"Barrhead, Liboside and Uplawmoor",0,0
2025-01-27,West Garioch,0,0
2025-01-27,Sighthill/Gorgie,0,0
2025-01-27,Heldon and Laich,0,0
2025-01-27,Thorniewood,0,0
2025-01-27,Cupar,0,0
2025-01-27,Inverness Ness-side,0,0
2025-01-27,Renfrew North and Braehead,0,0
2025-01-27,Bo'ness and Blackness,0,0
2025-01-27,Westhill and District,0,0
2025-01-27,Livingston South,0,0
2025-01-27,Blairgowrie and Glens,0,0
2025-01-27,Cumbernauld South,0,0
2025-01-27,Aird and Loch Ness,0,0
2025-01-27,Paisley North West,0,0
2025-01-27,"Houston, Crosslee & Linwood",0,0
2025-01-27,"Leven, Kennoway and Largo",0,0
2025-01-27,Forfar & District,0,0
2025-01-27,West Mainland,0,0
2025-01-27,Saltcoats and Stevenston,0,0
2025-01-27,Loch a Tuath,0,0
2025-01-27,Inverness West,0,0
2025-01-27,Barraigh Bhatarsaigh Eirisgeigh Uibhist Deas,0,0
2025-01-27,Blantyre,0,0
2025-01-27,Paisley South East,0,0
2025-01-27,Leith,0,0
2025-01-27,Forres,0,0
2025-01-27,Girvan and South Carrick,0,0
2025-01-27,Rutherglen South,0,0
2025-01-27,Shettleston,0,0
2025-01-27,Lower Deeside,0,0
2025-01-27,Cumnock and New Cumnock,0,0
2025-01-27,Inverness South,0,0
2025-01-27,Dennistoun,0,0
2025-01-27,Canal,0,0
2025-01-27,Annick,0,0
2025-01-27,Drumchapel/Anniesland,0,0
2025-01-27,Paisley South West,0,0
2025-01-27,Howe of Fife and Tay Coast,0,0
2025-01-27,Giffnock and Thornliebank,0,0
2025-01-27,Bothwell and Uddingston,0,0
2025-01-27,Calton,0,0
2025-01-27,Forth and Endrick,0,0
2025-01-27,Portobello/Craigmillar,0,0
2025-01-27,South Kintyre,0,0
2025-01-27,Wick and East Caithness,0,0
2025-01-27,Dalry and West Kilbride,0,0
2025-01-27,"Lochgelly, Cardenden and Benarty",0,0
2025-01-27,Bathgate,0,0
2025-01-27,Hamilton West and Earnock,0,0
2025-01-27,Perth City South,0,0
2025-01-27,Bridge of Don,0,0
2025-01-27,Armadale and Blackridge,0,0
2025-01-27,Fountainbridge/Craiglockhart,0,0
2025-01-27,Inverclyde South,0,0
2025-01-27,Greater Pollok,0,0
2025-01-27,West Fife and Coastal Villages,0,0
2025-01-27,Lenzie & Kirkintilloch South,0,0
2025-01-27,Airdrie North,0,0
2025-01-27,Ft William and Ardnamurchan,0,0
2025-01-27,Pollokshields,0,0
2025-01-27,Southside Central,0,0
2025-01-27,Inverclyde West,0,0
2025-01-27,Grangemouth,0,0
2025-01-27,"Broxburn, Uphall and Winchburgh",0,0
2025-01-27,"Buckhaven, Methil and Wemyss Villages",0,0
2025-01-27,Peterhead North and Rattray,0,0
2025-01-27,Dunbar and East Linton,0,0
2025-01-27,Fraserburgh and District,0,0
2025-01-27,Peterhead South and Cruden,0,0
2025-01-27,Dalkeith,0,0
2025-01-27,Lomond,0,0
2025-01-27,West End,0,0
2025-01-27,Buckie,0,0
2025-01-27,Inverclyde North,0,0
2025-01-27,Brechin & Edzell,0,0
2025-01-27,Lerwick South,0,0
2025-01-27,Pentland Hills,0,0
2025-01-27,Inverclyde East,0,0
2025-01-27,Dee and Glenkens,0,0
2025-01-27,Garscadden/Scotstounhill,0,0
2025-01-27,Inverness Central,0,0
2025-01-27,Hamilton North and East,0,0
2025-01-27,Prestwick,0,0
2025-01-27,Southside/Newington,0,0
2025-01-27,Lomond North,0,0
2025-01-27,Stromness and South Isles,0,0
2025-01-27,Strathtay,0,0
2025-01-27,The Ferry,0,0
2025-01-27,Leith Walk,0,0
2025-01-27,Caol and Mallaig,0,0
2025-01-27,Bearsden North,0,0
2025-01-27,Inverclyde East Central,0,0
2025-01-27,Govan,0,0
2025-01-27,Fortissat,0,0
2025-01-27,Lochee,0,0
2025-01-27,Preston/Seton/Gosford,0,0
2025-01-27,Wishaw,0,0
2025-01-27,Airdrie Central,0,0
2025-01-27,Inverleith,0,0
2025-01-27,"Burntisland, Kinghorn and Western Kirkcaldy",0,0
2025-01-27,Galashiels and District,0,0
2025-01-27,Inverkeithing and Dalgety Bay,0,0
2025-01-27,Arbroath East & Lunan,0,0
2025-01-27,Dunblane and Bridge of Allan,0,0
2025-01-27,Perth City North,0,0
2025-01-27,Perth City Centre,0,0
2025-01-27,Beinn na Foghla agus Uibhist a Tuath,0,0
2025-01-27,Rutherglen Central and North,0,0
2025-01-27,Selkirkshire,0,0
2025-01-27,"Wester Ross, Strathpeffer and Lochalsh",0,0
2025-01-27,Oban North and Lorn,0,0
2025-01-27,Dingwall and Seaforth,0,0
2025-01-27,Livingston North,0,0
2025-01-27,Maryhill,0,0
2025-01-27,Fauldhouse and the Breich Valley,0,0
2025-01-27,Hawick and Denholm,0,0
2025-01-27,Larkhall,0,0
2025-01-27,Shetland Central,0,0
2025-01-27,Tay Bridgehead,0,0
2025-01-27,"Bishopton, Bridge of Weir & Langbank",0,0
2025-01-27,Airyhall/Broomhill/Garthdee,0,0
2025-01-27,Highland,0,0
2025-01-27,Irvine East,0,0
2025-01-27,Oban South and the Isles,0,0
2025-01-27,Hamilton South,0,0
2025-01-27,Sgire an Rubha,0,0
2025-01-27,Hillhead,0,0
2025-01-27,Carnoustie & District,0,0
2025-01-27,Maryfield,0,0
2025-01-27,Glenrothes Central and Thornton,0,0
2025-01-27,Paisley East and Central,0,0
2025-01-27,Sgir' Uige agus Ceann a Tuath nan Loch,0,0
2025-01-27,Carse of Gowrie,0,0
2025-01-27,Leaderdale and Melrose,0,0
2025-01-27,Bishopbriggs South,0,0
2025-01-27,Bellshill,0,0
2025-01-27,Northfield/Mastrick North,0,0
2025-01-27,Linn,0,0
2025-01-27,Doon Valley,0,0
2025-01-27,Helensburgh and Lomond South,0,0
2025-01-27,Falkirk South,0,0
2025-01-27,Helensburgh and Lomond South,0,0
2025-01-27,Glenrothes West and Kinglassie,0,0
2025-01-27,Thurso and Northwest Caithness,0,0
2025-01-27,Shetland South,0,0
2025-01-27,Bishopbriggs North and Campsie,0,0
2025-01-27,Irvine Valley,0,0
2025-01-27,Bannockburn,0,0
2025-01-27,Helensburgh and Lomond South,0,0
2025-01-27,Avondale and Stonehouse,0,0
2025-01-27,Cumbernauld North,0,0
2025-01-27,Shetland North,0,0
2025-01-27,Linlithgow,0,0
2025-01-27,Shetland West,0,0
2025-01-27,Tweeddale West,0,0
2025-01-27,"Arbroath West, Letham and Friockheim",0,0
2025-01-27,"Aboyne, Upper Deeside and Donside",0,0
2025-01-27,St Andrews,0,0
2025-01-27,"Glenrothes North, Leslie and Markinch",0,0
2025-01-27,Irvine South,0,0
2025-01-27,Liberton/Gilmerton,0,0
2025-01-27,Inverclyde South West,0,0
2025-01-27,Denny and Banknock,0,0
2025-01-27,Fochabers Lhanbryde,0,0
2025-01-27,Hilton/Woodside/Stockethill,0,0
2025-01-27,Tain and Easter Ross,0,0
2025-01-27,Black Isle,0,0
2025-01-27,Glenboig and Moodiesburn,0,0
2025-01-27,Inverurie and District,0,0
2025-01-27,Cardonald,0,0
2025-01-27,Shettleston,0,0
2025-01-27,Dunfermline North,0,0
2025-01-27,Upper Braes,0,0
2025-01-27,Drum Brae/Gyle,0,0
2025-01-27,Springburn/Robroyston,0,0
2025-01-27,Paisley North East and Ralston,0,0
2025-02-03,Annandale North,0,0
2025-02-03,Saltcoats and Stevenston,0,1
2025-02-03,Milngavie,0,0
2025-02-03,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-02-03,Shetland West,0,0
2025-02-03,Liberton/Gilmerton,0,1
2025-02-03,"East Mainland, South Ronaldsay and Burray",0,0
2025-02-03,Clydebank Waterfront,0,1
2025-02-03,Mid and Upper Nithsdale,0,0
2025-02-03,Portobello/Craigmillar,0,1
2025-02-03,West Mainland,0,0
2025-02-03,Linlithgow,0,0
2025-02-03,Inverclyde North,0,1
2025-02-03,"Houston, Crosslee & Linwood",0,0
2025-02-03,Brechin & Edzell,0,0
2025-02-03,"Arbroath West, Letham and Friockheim",0,0
2025-02-03,Galashiels and District,0,0
2025-02-03,Monifieth & Sidlaw,0,0
2025-02-03,Bellshill,0,1
2025-02-03,Musselburgh,0,0
2025-02-03,Inverclyde East Central,0,0
2025-02-03,Trossachs and Teith,0,0
2025-02-03,Govan,0,1
2025-02-03,Haddington and Lammermuir,0,0
2025-02-03,"Glenrothes North, Leslie and Markinch",0,0
2025-02-03,Midstocket/Rosemount,0,1
2025-02-03,Stirling North,0,1
2025-02-03,Lochee,0,1
2025-02-03,Preston/Seton/Gosford,0,0
2025-02-03,Kilmarnock West and Crosshouse,0,1
2025-02-03,Clydesdale West,0,1
2025-02-03,"Tranent, Wallyford and Macmerry",0,0
2025-02-03,East Garioch,0,0
2025-02-03,"Aboyne, Upper Deeside and Donside",0,0
2025-02-03,Airdrie Central,0,1
2025-02-03,East Centre,0,1
2025-02-03,Motherwell North,0,1
2025-02-03,Arbroath East & Lunan,0,1
2025-02-03,Dalry and West Kilbride,0,0
2025-02-03,Kilmarnock South,0,0
2025-02-03,Shetland North,0,0
2025-02-03,Blairgowrie and Glens,0,0
2025-02-03,Mossend and Holytown,0,0
2025-02-03,Lerwick North,0,0
2025-02-03,East Neuk and Landward,0,0
2025-02-03,Glenrothes West and Kinglassie,0,0
2025-02-03,Kilmarnock North,0,0
2025-02-03,Ayr West,0,0
2025-02-03,Kirkcaldy North,0,0
2025-02-03,Helensburgh and Lomond South,0,0
2025-02-03,Kirkwall East,0,0
2025-02-03,Kincorth/Nigg/Cove,0,0
2025-02-03,"Clarkston, Netherlee and Williamwood",0,0
2025-02-03,Mid Galloway and Wigtown West,0,0
2025-02-03,Doon Valley,0,0
2025-02-03,Livingston South,0,1
2025-02-03,Peterhead South and Cruden,0,0
2025-02-03,Linn,0,1
2025-02-03,Dalkeith,0,0
2025-02-03,Selkirkshire,0,0
2025-02-03,Lomond,0,0
2025-02-03,"Broxburn, Uphall and Winchburgh",0,0
2025-02-03,Pollokshields,0,1
2025-02-03,Drum Brae/Gyle,0,0
2025-02-03,Shetland South,0,0
2025-02-03,Cowdenbeath,0,0
2025-02-03,Coatbridge North,0,1
2025-02-03,Helensburgh and Lomond South,0,0
2025-02-03,"Lochgelly, Cardenden and Benarty",0,0
2025-02-03,Stranraer and the Rhins,0,1
2025-02-03,South Kintyre,0,0
2025-02-03,"Leven, Kennoway and Largo",0,0
2025-02-03,Bishopbriggs North and Campsie,0,0
2025-02-03,Hamilton West and Earnock,0,1
2025-02-03,Bridge of Don,0,0
2025-02-03,Midlothian South,0,0
2025-02-03,Kintyre and the Islands,0,0
2025-02-03,East Kilbride Central North,0,1
2025-02-03,Nairn and Cawdor,0,0
2025-02-03,Clydebank Central,0,1
2025-02-03,Aird and Loch Ness,0,0
2025-02-03,Inverclyde South,0,0
2025-02-03,West Fife and Coastal Villages,0,0
2025-02-03,Newlands/Auldburn,0,1
2025-02-03,Kirkcaldy Central,0,0
2025-02-03,Ft William and Ardnamurchan,0,0
2025-02-03,Denny and Banknock,0,0
2025-02-03,Tain and Easter Ross,0,0
2025-02-03,Bishopbriggs South,0,0
2025-02-03,The Ferry,0,0
2025-02-03,Hillhead,0,0
2025-02-03,Dennistoun,0,1
2025-02-03,Lochar,0,0
2025-02-03,Motherwell West,0,0
2025-02-03,Hilton/Woodside/Stockethill,0,1
2025-02-03,Sgire an Rubha,0,0
2025-02-03,Bonnybridge and Larbert,0,0
2025-02-03,East Kilbride West,0,0
2025-02-03,Kilsyth,0,0
2025-02-03,Coatbridge South,0,1
2025-02-03,Badenoch and Strathspey,0,0
2025-02-03,Hamilton South,0,0
2025-02-03,Inverclyde Central,0,0
2025-02-03,Clydesdale North,0,0
2025-02-03,Abbey,0,0
2025-02-03,East End,0,0
2025-02-03,George St/Harbour,0,1
2025-02-03,Corstorphine/Murrayfield,0,0
2025-02-03,Renfrew South & Gallowhill,0,0
2025-02-03,Rosyth,0,0
2025-02-03,Black Isle,0,0
2025-02-03,Bearsden South,0,0
2025-02-03,Ardrossan and Arran,0,0
2025-02-03,Howe of Fife and Tay Coast,0,0
2025-02-03,Kilwinning,0,0
2025-02-03,Rutherglen Central and North,0,1
2025-02-03,Ballochmyle,0,0
2025-02-03,Giffnock and Thornliebank,0,0
2025-02-03,Drumchapel/Anniesland,0,0
2025-02-03,Motherwell South East and Ravenscraig,0,1
2025-02-03,Clydesdale South,0,0
2025-02-03,Midlothian West,0,0
2025-02-03,Highland,0,0
2025-02-03,East Kilbride East,0,1
2025-02-03,Bo'ness and Blackness,0,0
2025-02-03,Whitburn and Blackburn,0,0
2025-02-03,Sgir' Uige agus Ceann a Tuath nan Loch,0,0
2025-02-03,"Huntly, Strathbogie and Howe of Alford",0,0
2025-02-03,Leven,0,0
2025-02-03,Morningside,0,0
2025-02-03,East Kilbride South,0,0
2025-02-03,Stirling West,0,0
2025-02-03,Glenrothes Central and Thornton,0,0
2025-02-03,Anderston/City/Yorkhill,0,1
2025-02-03,Kingswells/Sheddocksley/Summerhill,0,0
2025-02-03,Kinross-shire,0,0
2025-02-03,Montrose & District,0,0
2025-02-03,Lerwick South,0,0
2025-02-03,Girvan and South Carrick,0,0
2025-02-03,Livingston North,0,0
2025-02-03,East Kilbride Central South,0,1
2025-02-03,Cowal,0,0
2025-02-03,Dee and Glenkens,0,0
2025-02-03,Inverclyde East,0,0
2025-02-03,Garscadden/Scotstounhill,0,1
2025-02-03,Blantyre,0,1
2025-02-03,Shetland Central,0,0
2025-02-03,Dingwall and Seaforth,0,0
2025-02-03,Prestwick,0,0
2025-02-03,Baillieston,0,0
2025-02-03,"Wester Ross, Strathpeffer and Lochalsh",0,0
2025-02-03,Stromness and South Isles,0,0
2025-02-03,Coatbridge West,0,0
2025-02-03,Colinton/Fairmilehead,0,0
2025-02-03,Kirkintilloch East and North and Twechar,0,0
2025-02-03,Loch a Tuath,0,0
2025-02-03,Torry/Ferryhill,0,1
2025-02-03,Glenboig and Moodiesburn,0,0
2025-02-03,Bearsden North,0,0
2025-02-03,Troon,0,0
2025-02-03,Kirkcaldy East,0,1
2025-02-03,Dumbarton,0,1
2025-02-03,Shettleston,0,0
2025-02-03,"Bishopton, Bridge of Weir & Langbank",0,0
2025-02-03,Bonnyrigg,0,0
2025-02-03,Murdostoun,0,0
2025-02-03,Ayr North,0,1
2025-02-03,West Garioch,0,0
2025-02-03,Tay Bridgehead,0,0
2025-02-03,Rutherglen South,0,0
2025-02-03,Bothwell and Uddingston,0,0
2025-02-03,Sighthill/Gorgie,0,1
2025-02-03,Heldon and Laich,0,0
2025-02-03,East Livingston and East Calder,0,0
2025-02-03,Clydesdale East,0,0
2025-02-03,Renfrew North and Braehead,0,0
2025-02-03,Shettleston,0,1
2025-02-03,Stonehaven and Lower Deeside,0,0
2025-02-03,Kilpatrick,0,0
2025-02-03,Beinn na Foghla agus Uibhist a Tuath,0,0
2025-02-03,Annandale East and Eskdale,0,0
2025-02-03,Strathallan,0,0
2025-02-03,Midlothian East,0,0
2025-02-03,Dunfermline South,0,0
2025-02-03,Calton,0,1
2025-02-03,North Berwick Coastal,0,0
2025-02-03,Inverness Central,0,1
2025-02-03,Cumbernauld East,0,0
2025-02-03,Hawick and Hermitage,0,0
2025-02-03,Ayr East,0,0
2025-02-03,Fauldhouse and the Breich Valley,0,0
2025-02-03,Annick,0,0
2025-02-03,Pentland Hills,0,0
2025-02-03,Johnstone South and Elderslie,0,0
2025-02-03,Clackmannanshire East,0,0
2025-02-03,Larkhall,0,1
2025-02-03,Cromarty Firth,0,0
