year,month,authorLocation,index,DETECTED CRIME,negative,neutral,positive,total,neg_ratio
2021,3,Perth and Kinross,758,47,1.0,0.0,0.0,1.0,1.0
2021,3,Renfrewshire,759,96,1.0,0.0,0.0,1.0,1.0
2021,3,Scottish Borders,760,72,1.0,0.0,0.0,1.0,1.0
2021,3,Shetland,761,4,0.0,0.0,0.0,0.0,0.0
2021,3,South Ayrshire,762,56,0.0,3.0,0.0,3.0,0.0
2021,3,South Lanarkshire,763,232,2.0,0.0,0.0,2.0,1.0
2021,3,Stirling,764,45,0.0,0.0,0.0,0.0,0.0
2021,3,West Dunbartonshire,765,75,0.0,1.0,1.0,2.0,0.0
2021,3,West Lothian,766,101,1.0,0.0,0.0,1.0,1.0
2021,3,Western Isles - Eilean Siar,767,7,0.0,0.0,0.0,0.0,0.0
2021,4,Aberdeen,768,99,0.0,0.0,0.0,0.0,0.0
2021,4,Aberdeenshire,769,60,0.0,0.0,0.0,0.0,0.0
2021,4,Angus,770,42,0.0,0.0,0.0,0.0,0.0
2021,4,Argyll and Bute,771,36,0.0,0.0,0.0,0.0,0.0
2021,4,Clackmannanshire,772,39,0.0,0.0,0.0,0.0,0.0
2021,4,Dumfries and Galloway,773,100,0.0,0.0,0.0,0.0,0.0
2021,4,Dundee,774,132,0.0,0.0,0.0,0.0,0.0
2021,4,East Ayrshire,775,75,0.0,0.0,0.0,0.0,0.0
2021,4,East Dunbartonshire,776,41,0.0,0.0,0.0,0.0,0.0
2021,4,East Lothian,777,51,0.0,0.0,0.0,0.0,0.0
2021,4,East Renfrewshire,778,27,0.0,0.0,0.0,0.0,0.0
2021,4,Edinburgh,779,241,0.0,0.0,0.0,0.0,0.0
2021,4,Falkirk,780,117,0.0,0.0,0.0,0.0,0.0
2021,4,Fife,781,241,0.0,0.0,0.0,0.0,0.0
2021,4,Glasgow,782,556,0.0,0.0,0.0,0.0,0.0
2021,4,Highland,783,89,0.0,0.0,0.0,0.0,0.0
2021,4,Inverclyde,784,50,0.0,0.0,0.0,0.0,0.0
2021,4,Midlothian,785,66,0.0,0.0,0.0,0.0,0.0
2021,4,Moray,786,33,0.0,0.0,0.0,0.0,0.0
2021,4,North Ayrshire,787,83,0.0,0.0,0.0,0.0,0.0
2021,4,North Lanarkshire,788,316,0.0,0.0,0.0,0.0,0.0
2021,4,Orkney,789,5,0.0,0.0,0.0,0.0,0.0
2021,4,Perth and Kinross,790,60,0.0,0.0,0.0,0.0,0.0
2021,4,Renfrewshire,791,113,0.0,0.0,0.0,0.0,0.0
2021,4,Scottish Borders,792,67,0.0,0.0,0.0,0.0,0.0
2021,4,Shetland,793,3,0.0,0.0,0.0,0.0,0.0
2021,4,South Ayrshire,794,68,0.0,0.0,0.0,0.0,0.0
2021,4,South Lanarkshire,795,263,0.0,0.0,0.0,0.0,0.0
2021,4,Stirling,796,46,0.0,0.0,0.0,0.0,0.0
2021,4,West Dunbartonshire,797,72,0.0,0.0,0.0,0.0,0.0
2021,4,West Lothian,798,97,0.0,0.0,0.0,0.0,0.0
2021,4,Western Isles - Eilean Siar,799,8,0.0,0.0,0.0,0.0,0.0
2021,5,Aberdeen,800,137,0.0,0.0,0.0,0.0,0.0
2021,5,Aberdeenshire,801,65,0.0,0.0,0.0,0.0,0.0
2021,5,Angus,802,43,0.0,1.0,0.0,1.0,0.0
2021,5,Argyll and Bute,803,47,0.0,0.0,0.0,0.0,0.0
2021,5,Clackmannanshire,804,43,0.0,0.0,0.0,0.0,0.0
2021,5,Dumfries and Galloway,805,144,2.0,1.0,0.0,3.0,0.6666666666666666
2021,5,Dundee,806,126,4.0,1.0,0.0,5.0,0.8
2021,5,East Ayrshire,807,99,0.0,0.0,0.0,0.0,0.0
2021,5,East Dunbartonshire,808,27,0.0,0.0,0.0,0.0,0.0
2021,5,East Lothian,809,44,0.0,0.0,0.0,0.0,0.0
2021,5,East Renfrewshire,810,30,0.0,0.0,0.0,0.0,0.0
2021,5,Edinburgh,811,300,16.0,7.0,2.0,25.0,0.64
2021,5,Falkirk,812,111,2.0,1.0,0.0,3.0,0.6666666666666666
2021,5,Fife,813,246,0.0,2.0,0.0,2.0,0.0
2021,5,Glasgow,814,536,35.0,17.0,11.0,63.0,0.5555555555555556
2021,5,Highland,815,109,6.0,3.0,2.0,11.0,0.5454545454545454
2021,5,Inverclyde,816,58,1.0,0.0,0.0,1.0,1.0
2021,5,Midlothian,817,62,4.0,1.0,0.0,5.0,0.8
2021,5,Moray,818,43,1.0,1.0,0.0,2.0,0.5
2021,5,North Ayrshire,819,105,2.0,2.0,0.0,4.0,0.5
2021,5,North Lanarkshire,820,272,6.0,2.0,0.0,8.0,0.75
2021,5,Orkney,821,1,0.0,0.0,0.0,0.0,0.0
2021,5,Perth and Kinross,822,67,0.0,0.0,0.0,0.0,0.0
2021,5,Renfrewshire,823,106,6.0,8.0,1.0,15.0,0.4
2021,5,Scottish Borders,824,62,4.0,1.0,2.0,7.0,0.5714285714285714
2021,5,Shetland,825,3,0.0,0.0,0.0,0.0,0.0
2021,5,South Ayrshire,826,74,1.0,0.0,0.0,1.0,1.0
2021,5,South Lanarkshire,827,213,2.0,2.0,0.0,4.0,0.5
2021,5,Stirling,828,69,2.0,2.0,0.0,4.0,0.5
2021,5,West Dunbartonshire,829,76,3.0,0.0,1.0,4.0,0.75
2021,5,West Lothian,830,118,0.0,0.0,0.0,0.0,0.0
2021,5,Western Isles - Eilean Siar,831,11,0.0,0.0,0.0,0.0,0.0
2021,6,Aberdeen,832,125,0.0,0.0,0.0,0.0,0.0
2021,6,Aberdeenshire,833,61,0.0,0.0,0.0,0.0,0.0
2021,6,Angus,834,43,0.0,0.0,0.0,0.0,0.0
2021,6,Argyll and Bute,835,54,0.0,0.0,0.0,0.0,0.0
2021,6,Clackmannanshire,836,45,0.0,0.0,0.0,0.0,0.0
2021,6,Dumfries and Galloway,837,152,0.0,1.0,0.0,1.0,0.0
2021,6,Dundee,838,99,0.0,0.0,0.0,0.0,0.0
2021,6,East Ayrshire,839,97,0.0,0.0,0.0,0.0,0.0
2021,6,East Dunbartonshire,840,41,0.0,0.0,0.0,0.0,0.0
2021,6,East Lothian,841,57,0.0,0.0,0.0,0.0,0.0
2021,6,East Renfrewshire,842,23,0.0,0.0,0.0,0.0,0.0
2021,6,Edinburgh,843,270,1.0,1.0,1.0,3.0,0.3333333333333333
2021,6,Falkirk,844,131,0.0,1.0,0.0,1.0,0.0
2021,6,Fife,845,246,0.0,0.0,0.0,0.0,0.0
2021,6,Glasgow,846,558,7.0,5.0,3.0,15.0,0.4666666666666667
2021,6,Highland,847,99,0.0,0.0,0.0,0.0,0.0
2021,6,Inverclyde,848,50,0.0,0.0,0.0,0.0,0.0
2021,6,Midlothian,849,47,0.0,0.0,0.0,0.0,0.0
2021,6,Moray,850,34,0.0,0.0,0.0,0.0,0.0
2021,6,North Ayrshire,851,89,0.0,0.0,0.0,0.0,0.0
2021,6,North Lanarkshire,852,267,0.0,0.0,0.0,0.0,0.0
2021,6,Orkney,853,8,0.0,0.0,0.0,0.0,0.0
2021,6,Perth and Kinross,854,54,0.0,0.0,0.0,0.0,0.0
2021,6,Renfrewshire,855,111,0.0,0.0,0.0,0.0,0.0
2021,6,Scottish Borders,856,58,1.0,0.0,0.0,1.0,1.0
2021,6,Shetland,857,4,0.0,0.0,0.0,0.0,0.0
2021,6,South Ayrshire,858,78,0.0,0.0,0.0,0.0,0.0
2021,6,South Lanarkshire,859,235,1.0,2.0,0.0,3.0,0.3333333333333333
2021,6,Stirling,860,61,0.0,0.0,0.0,0.0,0.0
2021,6,West Dunbartonshire,861,82,2.0,1.0,2.0,5.0,0.4
2021,6,West Lothian,862,117,0.0,0.0,0.0,0.0,0.0
2021,6,Western Isles - Eilean Siar,863,13,0.0,0.0,0.0,0.0,0.0
2021,7,Aberdeen,864,117,0.0,0.0,0.0,0.0,0.0
2021,7,Aberdeenshire,865,56,0.0,0.0,0.0,0.0,0.0
2021,7,Angus,866,43,0.0,0.0,0.0,0.0,0.0
2021,7,Argyll and Bute,867,48,0.0,0.0,0.0,0.0,0.0
2021,7,Clackmannanshire,868,48,0.0,0.0,0.0,0.0,0.0
2021,7,Dumfries and Galloway,869,169,0.0,0.0,0.0,0.0,0.0
2021,7,Dundee,870,100,0.0,0.0,0.0,0.0,0.0
2021,7,East Ayrshire,871,66,0.0,0.0,0.0,0.0,0.0
2021,7,East Dunbartonshire,872,38,0.0,0.0,0.0,0.0,0.0
2021,7,East Lothian,873,54,0.0,0.0,0.0,0.0,0.0
2021,7,East Renfrewshire,874,28,0.0,0.0,0.0,0.0,0.0
2021,7,Edinburgh,875,223,0.0,0.0,0.0,0.0,0.0
2021,7,Falkirk,876,127,0.0,0.0,0.0,0.0,0.0
2021,7,Fife,877,261,0.0,0.0,0.0,0.0,0.0
2021,7,Glasgow,878,550,1.0,0.0,0.0,1.0,1.0
2021,7,Highland,879,103,0.0,0.0,0.0,0.0,0.0
2021,7,Inverclyde,880,61,0.0,0.0,0.0,0.0,0.0
2021,7,Midlothian,881,46,0.0,0.0,0.0,0.0,0.0
2021,7,Moray,882,33,0.0,0.0,0.0,0.0,0.0
2021,7,North Ayrshire,883,112,0.0,0.0,0.0,0.0,0.0
2021,7,North Lanarkshire,884,292,0.0,1.0,0.0,1.0,0.0
2021,7,Orkney,885,9,0.0,0.0,0.0,0.0,0.0
2021,7,Perth and Kinross,886,48,0.0,0.0,0.0,0.0,0.0
2021,7,Renfrewshire,887,131,0.0,0.0,0.0,0.0,0.0
2021,7,Scottish Borders,888,83,0.0,0.0,0.0,0.0,0.0
2021,7,Shetland,889,5,0.0,0.0,0.0,0.0,0.0
2021,7,South Ayrshire,890,91,0.0,0.0,0.0,0.0,0.0
2021,7,South Lanarkshire,891,238,1.0,0.0,0.0,1.0,1.0
2021,7,Stirling,892,62,0.0,0.0,0.0,0.0,0.0
2021,7,West Dunbartonshire,893,109,0.0,0.0,0.0,0.0,0.0
2021,7,West Lothian,894,127,0.0,0.0,0.0,0.0,0.0
2021,7,Western Isles - Eilean Siar,895,20,0.0,0.0,0.0,0.0,0.0
2021,8,Aberdeen,896,110,1.0,5.0,0.0,6.0,0.16666666666666666
2021,8,Aberdeenshire,897,68,0.0,0.0,0.0,0.0,0.0
2021,8,Angus,898,45,0.0,0.0,0.0,0.0,0.0
2021,8,Argyll and Bute,899,74,0.0,0.0,0.0,0.0,0.0
2021,8,Clackmannanshire,900,36,0.0,0.0,0.0,0.0,0.0
2021,8,Dumfries and Galloway,901,167,0.0,0.0,0.0,0.0,0.0
2021,8,Dundee,902,117,0.0,0.0,0.0,0.0,0.0
2021,8,East Ayrshire,903,108,0.0,0.0,0.0,0.0,0.0
2021,8,East Dunbartonshire,904,40,0.0,1.0,0.0,1.0,0.0
2021,8,East Lothian,905,43,0.0,0.0,0.0,0.0,0.0
2021,8,East Renfrewshire,906,28,0.0,0.0,0.0,0.0,0.0
2021,8,Edinburgh,907,252,0.0,1.0,0.0,1.0,0.0
2021,8,Falkirk,908,130,0.0,0.0,0.0,0.0,0.0
2021,8,Fife,909,222,0.0,0.0,0.0,0.0,0.0
2021,8,Glasgow,910,626,8.0,5.0,0.0,13.0,0.6153846153846154
2021,8,Highland,911,101,0.0,0.0,0.0,0.0,0.0
2021,8,Inverclyde,912,48,0.0,0.0,0.0,0.0,0.0
2021,8,Midlothian,913,53,0.0,0.0,0.0,0.0,0.0
2021,8,Moray,914,37,0.0,0.0,0.0,0.0,0.0
2021,8,North Ayrshire,915,130,0.0,0.0,0.0,0.0,0.0
2021,8,North Lanarkshire,916,271,1.0,0.0,0.0,1.0,1.0
2021,8,Orkney,917,5,0.0,0.0,0.0,0.0,0.0
2021,8,Perth and Kinross,918,72,0.0,0.0,1.0,1.0,0.0
2021,8,Renfrewshire,919,135,0.0,0.0,1.0,1.0,0.0
2021,8,Scottish Borders,920,50,0.0,0.0,0.0,0.0,0.0
2021,8,Shetland,921,6,0.0,0.0,0.0,0.0,0.0
2021,8,South Ayrshire,922,76,0.0,0.0,0.0,0.0,0.0
2021,8,South Lanarkshire,923,229,2.0,0.0,0.0,2.0,1.0
2021,8,Stirling,924,73,0.0,0.0,0.0,0.0,0.0
2021,8,West Dunbartonshire,925,71,0.0,0.0,0.0,0.0,0.0
2021,8,West Lothian,926,91,3.0,0.0,0.0,3.0,1.0
2021,8,Western Isles - Eilean Siar,927,15,0.0,0.0,0.0,0.0,0.0
2021,9,Aberdeen,928,114,0.0,0.0,0.0,0.0,0.0
2021,9,Aberdeenshire,929,74,0.0,1.0,0.0,1.0,0.0
2021,9,Angus,930,61,0.0,0.0,0.0,0.0,0.0
2021,9,Argyll and Bute,931,52,0.0,0.0,0.0,0.0,0.0
2021,9,Clackmannanshire,932,46,0.0,0.0,0.0,0.0,0.0
2021,9,Dumfries and Galloway,933,151,0.0,0.0,0.0,0.0,0.0
2021,9,Dundee,934,100,0.0,0.0,0.0,0.0,0.0
2021,9,East Ayrshire,935,87,0.0,0.0,0.0,0.0,0.0
2021,9,East Dunbartonshire,936,31,0.0,0.0,0.0,0.0,0.0
2021,9,East Lothian,937,38,0.0,0.0,0.0,0.0,0.0
2021,9,East Renfrewshire,938,21,0.0,0.0,0.0,0.0,0.0
2021,9,Edinburgh,939,211,3.0,0.0,0.0,3.0,1.0
2021,9,Falkirk,940,104,1.0,0.0,0.0,1.0,1.0
2021,9,Fife,941,217,1.0,1.0,1.0,3.0,0.3333333333333333
2021,9,Glasgow,942,581,10.0,2.0,1.0,13.0,0.7692307692307693
2021,9,Highland,943,109,0.0,1.0,0.0,1.0,0.0
2021,9,Inverclyde,944,38,1.0,0.0,0.0,1.0,1.0
2021,9,Midlothian,945,59,0.0,0.0,0.0,0.0,0.0
2021,9,Moray,946,47,0.0,0.0,0.0,0.0,0.0
2021,9,North Ayrshire,947,87,0.0,0.0,0.0,0.0,0.0
2021,9,North Lanarkshire,948,275,0.0,0.0,0.0,0.0,0.0
2021,9,Orkney,949,4,0.0,0.0,0.0,0.0,0.0
2021,9,Perth and Kinross,950,50,0.0,0.0,0.0,0.0,0.0
2021,9,Renfrewshire,951,115,0.0,0.0,0.0,0.0,0.0
2021,9,Scottish Borders,952,71,1.0,0.0,0.0,1.0,1.0
2021,9,Shetland,953,3,0.0,0.0,0.0,0.0,0.0
2021,9,South Ayrshire,954,70,0.0,0.0,0.0,0.0,0.0
2021,9,South Lanarkshire,955,238,0.0,0.0,0.0,0.0,0.0
2021,9,Stirling,956,61,0.0,0.0,0.0,0.0,0.0
2021,9,West Dunbartonshire,957,83,0.0,0.0,0.0,0.0,0.0
2021,9,West Lothian,958,83,0.0,0.0,1.0,1.0,0.0
2021,9,Western Isles - Eilean Siar,959,8,0.0,0.0,0.0,0.0,0.0
2021,10,Aberdeen,960,124,0.0,0.0,0.0,0.0,0.0
2021,10,Aberdeenshire,961,62,0.0,0.0,0.0,0.0,0.0
2021,10,Angus,962,37,0.0,0.0,0.0,0.0,0.0
2021,10,Argyll and Bute,963,61,0.0,0.0,0.0,0.0,0.0
2021,10,Clackmannanshire,964,38,0.0,0.0,0.0,0.0,0.0
2021,10,Dumfries and Galloway,965,150,0.0,0.0,0.0,0.0,0.0
2021,10,Dundee,966,92,0.0,0.0,0.0,0.0,0.0
2021,10,East Ayrshire,967,77,0.0,0.0,0.0,0.0,0.0
2021,10,East Dunbartonshire,968,27,0.0,0.0,0.0,0.0,0.0
2021,10,East Lothian,969,39,0.0,0.0,0.0,0.0,0.0
2021,10,East Renfrewshire,970,18,0.0,0.0,0.0,0.0,0.0
2021,10,Edinburgh,971,240,0.0,0.0,0.0,0.0,0.0
2021,10,Falkirk,972,110,0.0,0.0,0.0,0.0,0.0
2021,10,Fife,973,242,0.0,0.0,0.0,0.0,0.0
2021,10,Glasgow,974,480,2.0,3.0,1.0,6.0,0.3333333333333333
2021,10,Highland,975,120,0.0,0.0,0.0,0.0,0.0
2021,10,Inverclyde,976,42,0.0,0.0,0.0,0.0,0.0
2021,10,Midlothian,977,57,0.0,0.0,0.0,0.0,0.0
2021,10,Moray,978,35,0.0,0.0,0.0,0.0,0.0
2021,10,North Ayrshire,979,101,0.0,0.0,0.0,0.0,0.0
2021,10,North Lanarkshire,980,262,0.0,0.0,0.0,0.0,0.0
2021,10,Perth and Kinross,981,48,0.0,0.0,0.0,0.0,0.0
2021,10,Renfrewshire,982,95,0.0,1.0,0.0,1.0,0.0
2021,10,Scottish Borders,983,57,0.0,0.0,0.0,0.0,0.0
2021,10,Shetland,984,4,0.0,0.0,0.0,0.0,0.0
2021,10,South Ayrshire,985,60,0.0,0.0,0.0,0.0,0.0
2021,10,South Lanarkshire,986,218,0.0,0.0,0.0,0.0,0.0
2021,10,Stirling,987,57,0.0,0.0,0.0,0.0,0.0
2021,10,West Dunbartonshire,988,82,2.0,1.0,0.0,3.0,0.6666666666666666
2021,10,West Lothian,989,88,0.0,0.0,0.0,0.0,0.0
2021,10,Western Isles - Eilean Siar,990,5,0.0,0.0,0.0,0.0,0.0
2021,11,Aberdeen,991,103,1.0,0.0,0.0,1.0,1.0
2021,11,Aberdeenshire,992,45,0.0,0.0,0.0,0.0,0.0
2021,11,Angus,993,28,0.0,0.0,0.0,0.0,0.0
2021,11,Argyll and Bute,994,58,0.0,0.0,0.0,0.0,0.0
2021,11,Clackmannanshire,995,30,0.0,1.0,0.0,1.0,0.0
2021,11,Dumfries and Galloway,996,135,0.0,0.0,0.0,0.0,0.0
2021,11,Dundee,997,85,3.0,1.0,0.0,4.0,0.75
2021,11,East Ayrshire,998,82,0.0,0.0,0.0,0.0,0.0
2021,11,East Dunbartonshire,999,29,0.0,0.0,0.0,0.0,0.0
2021,11,East Lothian,1000,38,0.0,0.0,2.0,2.0,0.0
2021,11,East Renfrewshire,1001,16,0.0,0.0,0.0,0.0,0.0
2021,11,Edinburgh,1002,181,1.0,1.0,0.0,2.0,0.5
2021,11,Falkirk,1003,89,0.0,0.0,0.0,0.0,0.0
2021,11,Fife,1004,217,1.0,1.0,0.0,2.0,0.5
2021,11,Glasgow,1005,452,6.0,2.0,0.0,8.0,0.75
2021,11,Highland,1006,87,3.0,0.0,0.0,3.0,1.0
2021,11,Inverclyde,1007,44,0.0,0.0,0.0,0.0,0.0
2021,11,Midlothian,1008,38,0.0,0.0,0.0,0.0,0.0
2021,11,Moray,1009,50,0.0,0.0,0.0,0.0,0.0
2021,11,North Ayrshire,1010,66,0.0,0.0,0.0,0.0,0.0
2021,11,North Lanarkshire,1011,230,0.0,0.0,0.0,0.0,0.0
2021,11,Orkney,1012,5,0.0,0.0,0.0,0.0,0.0
2021,11,Perth and Kinross,1013,55,0.0,0.0,0.0,0.0,0.0
2021,11,Renfrewshire,1014,66,0.0,1.0,0.0,1.0,0.0
2021,11,Scottish Borders,1015,51,0.0,0.0,0.0,0.0,0.0
2021,11,Shetland,1016,6,0.0,0.0,0.0,0.0,0.0
2021,11,South Ayrshire,1017,46,0.0,0.0,0.0,0.0,0.0
2021,11,South Lanarkshire,1018,168,2.0,0.0,0.0,2.0,1.0
2021,11,Stirling,1019,50,0.0,0.0,0.0,0.0,0.0
2021,11,West Dunbartonshire,1020,66,0.0,0.0,0.0,0.0,0.0
2021,11,West Lothian,1021,64,0.0,0.0,0.0,0.0,0.0
2021,11,Western Isles - Eilean Siar,1022,5,0.0,0.0,0.0,0.0,0.0
2021,12,Aberdeen,1023,94,1.0,0.0,0.0,1.0,1.0
2021,12,Aberdeenshire,1024,69,1.0,3.0,0.0,4.0,0.25
2021,12,Angus,1025,30,0.0,1.0,0.0,1.0,0.0
2021,12,Argyll and Bute,1026,46,0.0,0.0,0.0,0.0,0.0
2021,12,Clackmannanshire,1027,26,0.0,0.0,0.0,0.0,0.0
2021,12,Dumfries and Galloway,1028,115,0.0,0.0,0.0,0.0,0.0
2021,12,Dundee,1029,77,0.0,0.0,0.0,0.0,0.0
2021,12,East Ayrshire,1030,55,0.0,0.0,0.0,0.0,0.0
2021,12,East Dunbartonshire,1031,29,0.0,0.0,0.0,0.0,0.0
2021,12,East Lothian,1032,38,0.0,0.0,0.0,0.0,0.0
2021,12,East Renfrewshire,1033,17,0.0,0.0,0.0,0.0,0.0
2021,12,Edinburgh,1034,171,0.0,4.0,1.0,5.0,0.0
2021,12,Falkirk,1035,118,1.0,0.0,0.0,1.0,1.0
2021,12,Fife,1036,207,2.0,2.0,0.0,4.0,0.5
2021,12,Glasgow,1037,479,7.0,6.0,2.0,15.0,0.4666666666666667
2021,12,Highland,1038,99,0.0,0.0,0.0,0.0,0.0
2021,12,Inverclyde,1039,31,0.0,0.0,0.0,0.0,0.0
2021,12,Midlothian,1040,39,0.0,0.0,0.0,0.0,0.0
2021,12,Moray,1041,25,0.0,0.0,0.0,0.0,0.0
2021,12,North Ayrshire,1042,70,0.0,1.0,0.0,1.0,0.0
2021,12,North Lanarkshire,1043,211,2.0,3.0,2.0,7.0,0.2857142857142857
2021,12,Orkney,1044,4,0.0,0.0,0.0,0.0,0.0
2021,12,Perth and Kinross,1045,62,0.0,0.0,0.0,0.0,0.0
2021,12,Renfrewshire,1046,88,0.0,0.0,0.0,0.0,0.0
2021,12,Scottish Borders,1047,46,0.0,1.0,0.0,1.0,0.0
2021,12,Shetland,1048,5,0.0,0.0,0.0,0.0,0.0
2021,12,South Ayrshire,1049,61,0.0,0.0,0.0,0.0,0.0
2021,12,South Lanarkshire,1050,178,1.0,0.0,0.0,1.0,1.0
2021,12,Stirling,1051,50,0.0,0.0,0.0,0.0,0.0
2021,12,West Dunbartonshire,1052,71,0.0,0.0,1.0,1.0,0.0
2021,12,West Lothian,1053,69,0.0,1.0,0.0,1.0,0.0
2021,12,Western Isles - Eilean Siar,1054,3,0.0,0.0,0.0,0.0,0.0
2022,1,Aberdeen,1055,129,0.0,0.0,0.0,0.0,0.0
2022,1,Aberdeenshire,1056,62,0.0,0.0,0.0,0.0,0.0
2022,1,Angus,1057,30,0.0,0.0,0.0,0.0,0.0
2022,1,Argyll and Bute,1058,41,0.0,0.0,0.0,0.0,0.0
2022,1,Clackmannanshire,1059,36,0.0,0.0,0.0,0.0,0.0
2022,1,Dumfries and Galloway,1060,160,0.0,0.0,0.0,0.0,0.0
2022,1,Dundee,1061,124,0.0,0.0,0.0,0.0,0.0
2022,1,East Ayrshire,1062,82,0.0,0.0,0.0,0.0,0.0
2022,1,East Dunbartonshire,1063,29,0.0,1.0,0.0,1.0,0.0
2022,1,East Lothian,1064,58,0.0,0.0,0.0,0.0,0.0
2022,1,East Renfrewshire,1065,29,0.0,0.0,0.0,0.0,0.0
2022,1,Edinburgh,1066,216,1.0,1.0,0.0,2.0,0.5
2022,1,Falkirk,1067,97,0.0,0.0,0.0,0.0,0.0
2022,1,Fife,1068,205,0.0,0.0,0.0,0.0,0.0
2022,1,Glasgow,1069,548,9.0,5.0,0.0,14.0,0.6428571428571429
2022,1,Highland,1070,86,0.0,0.0,0.0,0.0,0.0
2022,1,Inverclyde,1071,36,0.0,0.0,0.0,0.0,0.0
2022,1,Midlothian,1072,41,0.0,0.0,0.0,0.0,0.0
2022,1,Moray,1073,45,0.0,0.0,0.0,0.0,0.0
2022,1,North Ayrshire,1074,81,0.0,0.0,0.0,0.0,0.0
2022,1,North Lanarkshire,1075,271,0.0,0.0,0.0,0.0,0.0
2022,1,Orkney,1076,3,0.0,0.0,0.0,0.0,0.0
2022,1,Perth and Kinross,1077,49,0.0,0.0,0.0,0.0,0.0
2022,1,Renfrewshire,1078,105,0.0,0.0,0.0,0.0,0.0
2022,1,Scottish Borders,1079,69,0.0,0.0,0.0,0.0,0.0
2022,1,Shetland,1080,2,0.0,0.0,0.0,0.0,0.0
2022,1,South Ayrshire,1081,56,0.0,0.0,0.0,0.0,0.0
2022,1,South Lanarkshire,1082,209,0.0,0.0,0.0,0.0,0.0
2022,1,Stirling,1083,49,0.0,0.0,0.0,0.0,0.0
2022,1,West Dunbartonshire,1084,91,0.0,0.0,0.0,0.0,0.0
2022,1,West Lothian,1085,81,0.0,0.0,0.0,0.0,0.0
2022,1,Western Isles - Eilean Siar,1086,7,0.0,0.0,0.0,0.0,0.0
2022,2,Aberdeen,1087,99,0.0,1.0,0.0,1.0,0.0
2022,2,Aberdeenshire,1088,45,0.0,0.0,0.0,0.0,0.0
2022,2,Angus,1089,21,0.0,0.0,0.0,0.0,0.0
2022,2,Argyll and Bute,1090,37,0.0,0.0,0.0,0.0,0.0
2022,2,Clackmannanshire,1091,33,0.0,0.0,0.0,0.0,0.0
2022,2,Dumfries and Galloway,1092,104,0.0,0.0,0.0,0.0,0.0
2022,2,Dundee,1093,93,0.0,0.0,0.0,0.0,0.0
2022,2,East Ayrshire,1094,81,0.0,0.0,0.0,0.0,0.0
2022,2,East Dunbartonshire,1095,24,0.0,0.0,0.0,0.0,0.0
2022,2,East Lothian,1096,40,0.0,0.0,0.0,0.0,0.0
2022,2,East Renfrewshire,1097,13,0.0,0.0,0.0,0.0,0.0
2022,2,Edinburgh,1098,189,0.0,1.0,0.0,1.0,0.0
2022,2,Falkirk,1099,84,0.0,0.0,0.0,0.0,0.0
2022,2,Fife,1100,181,0.0,0.0,2.0,2.0,0.0
2022,2,Glasgow,1101,496,4.0,5.0,0.0,9.0,0.4444444444444444
2022,2,Highland,1102,81,0.0,1.0,0.0,1.0,0.0
2022,2,Inverclyde,1103,42,0.0,0.0,0.0,0.0,0.0
2022,2,Midlothian,1104,26,0.0,0.0,0.0,0.0,0.0
2022,2,Moray,1105,36,0.0,0.0,0.0,0.0,0.0
2022,2,North Ayrshire,1106,83,0.0,0.0,0.0,0.0,0.0
2022,2,North Lanarkshire,1107,232,1.0,0.0,0.0,1.0,1.0
2022,2,Orkney,1108,3,2.0,1.0,0.0,3.0,0.6666666666666666
2022,2,Perth and Kinross,1109,42,0.0,0.0,0.0,0.0,0.0
2022,2,Renfrewshire,1110,92,0.0,0.0,0.0,0.0,0.0
2022,2,Scottish Borders,1111,49,0.0,0.0,0.0,0.0,0.0
2022,2,Shetland,1112,2,0.0,0.0,0.0,0.0,0.0
2022,2,South Ayrshire,1113,45,0.0,0.0,0.0,0.0,0.0
2022,2,South Lanarkshire,1114,181,1.0,1.0,0.0,2.0,0.5
2022,2,Stirling,1115,39,0.0,0.0,0.0,0.0,0.0
2022,2,West Dunbartonshire,1116,51,0.0,1.0,0.0,1.0,0.0
2022,2,West Lothian,1117,69,1.0,0.0,0.0,1.0,1.0
2022,2,Western Isles - Eilean Siar,1118,5,0.0,0.0,0.0,0.0,0.0
2022,3,Aberdeen,1119,98,1.0,0.0,0.0,1.0,1.0
2022,3,Aberdeenshire,1120,56,0.0,0.0,0.0,0.0,0.0
2022,3,Angus,1121,25,0.0,0.0,0.0,0.0,0.0
2022,3,Argyll and Bute,1122,49,0.0,0.0,0.0,0.0,0.0
2022,3,Clackmannanshire,1123,43,0.0,0.0,0.0,0.0,0.0
2022,3,Dumfries and Galloway,1124,130,0.0,0.0,0.0,0.0,0.0
2022,3,Dundee,1125,90,0.0,0.0,0.0,0.0,0.0
2022,3,East Ayrshire,1126,78,0.0,0.0,0.0,0.0,0.0
2022,3,East Dunbartonshire,1127,17,0.0,0.0,0.0,0.0,0.0
2022,3,East Lothian,1128,38,0.0,0.0,0.0,0.0,0.0
2022,3,East Renfrewshire,1129,14,0.0,0.0,0.0,0.0,0.0
2022,3,Edinburgh,1130,185,1.0,3.0,0.0,4.0,0.25
2022,3,Falkirk,1131,88,0.0,0.0,0.0,0.0,0.0
2022,3,Fife,1132,217,0.0,0.0,0.0,0.0,0.0
2022,3,Glasgow,1133,469,1.0,1.0,2.0,4.0,0.25
2022,3,Highland,1134,83,0.0,0.0,0.0,0.0,0.0
